DATAFLOW,LAST UPDATE,freq,unit,schedule,tra_cov,tra_meas,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,LV,2023-12,353024,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2022-11,311933,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2022-12,304957,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-01,280132,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-02,275425,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-03,345306,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-04,516457,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-05,527585,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-06,540059,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-07,620669,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-08,641819,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-09,588325,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-10,559134,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-11,375186,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,MT,2023-12,387226,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2022-11,2240802,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2022-12,2238326,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-01,2166587,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-02,2170086,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-03,2667497,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-04,3098665,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-05,3507951,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-06,3491563,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-07,3729790,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-08,3756965,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-09,3647290,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-10,3584859,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-11,2648954,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2023-12,2592877,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2024-01,2499277,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,NL,2024-02,2632684,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2022-11,1524547,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2022-12,1537834,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-01,1544769,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-02,1467905,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-03,1737051,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-04,2138678,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-05,2424095,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-06,2821363,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-07,3053057,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-08,3035906,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-09,2875927,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-10,2507595,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-11,1937374,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PL,2023-12,1950782,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2022-11,2286369,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2022-12,2236799,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-01,1939103,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-02,2246434,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-03,2694319,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-04,3129825,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-05,3297458,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-06,3328534,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-07,3649232,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-08,3762822,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-09,3499496,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-10,3448101,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-11,2483432,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2023-12,2427978,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,PT,2024-01,2165228,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2022-11,971948,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2022-12,1022001,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-01,1022917,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-02,905337,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-03,1046549,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-04,1234050,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-05,1269709,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-06,1399575,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-07,1544140,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-08,1563983,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,RO,2023-09,1412940,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2022-11,1111321,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2022-12,1085723,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-01,1019810,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-02,969603,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-03,1194728,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-04,1400150,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-05,1624175,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-06,1763064,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-07,1943800,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-08,1764703,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-09,1681860,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-10,1548906,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SE,2023-11,1170409,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2022-11,29358,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2022-12,24181,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-01,23358,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-02,23174,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-03,29780,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-04,40497,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-05,48040,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-06,60706,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-07,69740,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-08,64444,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-09,62964,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-10,49572,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-11,35085,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SI,2023-12,31254,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2022-11,46320,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2022-12,50568,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-01,47062,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-02,44831,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-03,57234,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-04,89433,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-05,93428,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-06,149674,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-07,218123,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-08,217868,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-09,153499,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-10,97601,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-11,48335,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2023-12,59075,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2024-01,46067,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_IEU27_2020,PAS_CRD,SK,2024-02,41729,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2022-11,699219,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2022-12,828425,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-01,810920,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-02,786892,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-03,902563,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-04,904724,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-05,922228,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-06,997419,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-07,1183040,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-08,1196140,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-09,1048363,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-10,968342,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-11,789805,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2023-12,927506,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2024-01,858767,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,AT,2024-02,902668,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2022-11,735557,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2022-12,763333,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-01,715366,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-02,690728,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-03,780934,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-04,848561,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-05,928576,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-06,906479,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-07,1117240,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-08,1141014,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-09,978955,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-10,939739,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-11,779322,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2023-12,816817,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BE,2024-01,750444,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2022-11,160194,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2022-12,185550,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-01,207398,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-02,209303,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-03,227723,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-04,233555,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-05,248070,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-06,317605,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-07,371640,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-08,390736,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-09,346814,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-10,245016,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-11,166541,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,BG,2023-12,190885,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2022-11,230929,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2022-12,210040,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-01,188539,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-02,188352,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-03,274148,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-04,468600,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-05,538745,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-06,627608,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-07,746368,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-08,783790,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-09,677801,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-10,615006,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-11,271947,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2023-12,224900,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2024-01,190984,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CY,2024-02,194828,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2022-11,320815,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2022-12,333036,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-01,272000,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-02,301513,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-03,375760,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-04,417629,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-05,461367,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-06,607305,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-07,737593,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-08,737297,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-09,648654,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-10,539822,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-11,404496,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2023-12,444672,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,CZ,2024-01,359809,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,DE,2022-11,5246288,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,DE,2022-12,5354319,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,DE,2023-01,4906682,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,DE,2023-02,4500363,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,DE,2023-03,5552180,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,DE,2023-04,6470245,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,DE,2023-05,6919705,
